stage5c2_track_id,stage5c2_001,stage5c2_002,stage5c2_003,stage5c2_004,stage5c2_005,stage5c2_006,stage5c2_007,stage5c2_009,stage5c2_010,stage5c2_011,stage5c2_012,stage5c2_013,stage5c2_014,stage5c2_015,stage5c2_016,stage5c2_017,stage5c2_018,stage5c2_020,stage5c2_021,stage5c2_022,stage5c2_023,stage5c2_024,stage5c2_025,stage5c2_026,stage5c2_027,stage5c2_028,stage5c2_029,stage5c2_030,stage5c2_031,stage5c2_032,stage5c2_033,stage5c2_034,stage5c2_035,stage5c2_036,stage5c2_037,stage5c2_038,stage5c2_039,stage5c2_040,stage5c2_041,stage5c2_042,stage5c2_043,stage5c2_044,stage5c2_045,stage5c2_046,stage5c2_047,stage5c2_048,stage5c2_049,stage5c2_050,stage5c2_051,stage5c2_052,stage5c2_053,stage5c2_054,stage5c2_055,stage5c2_056,stage5c2_057,stage5c2_058,stage5c2_059,stage5c2_060,stage5c2_061,stage5c2_062,stage5c2_063,stage5c2_064,stage5c2_065,stage5c2_066,stage5c2_067,stage5c2_068,stage5c2_069,stage5c2_070,stage5c2_071,stage5c2_072,stage5c2_073,stage5c2_074,stage5c2_075,stage5c2_076,stage5c2_077,stage5c2_078,stage5c2_079,stage5c2_080,stage5c2_081,stage5c2_082,stage5c2_083,stage5c2_084,stage5c2_085,stage5c2_086,stage5c2_087,stage5c2_088,stage5c2_089,stage5c2_090,stage5c2_091,stage5c2_092,stage5c2_093,stage5c2_094,stage5c2_095,stage5c2_096,stage5c2_097,stage5c2_098,stage5c2_099,stage5c2_100
stage5c2_045,0.631749294,0.547631493,0.700736955,0.726244336,0.704324005,0.669036919,0.541300408,0.653382495,0.636700131,0.653111427,0.835219424,0.642328785,0.473617626,0.643189373,0.499905592,0.691980889,0.598170137,0.658144648,0.671857725,0.681189102,0.702091878,0.770958554,0.655938572,0.718567527,0.478740083,0.617377537,0.686445315,0.579556750,0.676170874,0.438979871,0.647266878,0.621665198,0.777169672,0.728145398,0.796328859,0.769911672,0.677305422,0.582893105,0.454898515,0.612242548,0.569915307,0.486526820,1.000000000,0.643717061,0.738253691,0.578822149,0.674169686,0.481997928,0.413238543,0.476583248,0.315326297,0.680051446,0.595219632,0.544184589,0.496617553,0.693759479,0.538035285,0.569415867,0.700495595,0.730934475,0.714511665,0.806018121,0.582142804,0.603596684,0.653926821,0.649603158,0.708977322,0.618221391,0.531124970,0.565850293,0.754454291,0.719851285,0.634984895,0.707126963,0.584329996,0.531554576,0.756800195,0.702467790,0.588375109,0.476931531,0.451310257,0.520879166,0.587710159,0.686726583,0.613992247,0.692968199,0.561215843,0.582364918,0.535086248,0.621871186,0.591791181,0.606264593,0.830238537,0.746694866,0.715997318,0.552692801,0.539615103,0.514458922
stage5c2_046,0.786490950,0.688613742,0.822739447,0.806834510,0.654767420,0.697347712,0.719993824,0.800564353,0.651092866,0.597104346,0.722479868,0.514638311,0.714311792,0.664592751,0.633063058,0.485501494,0.803918773,0.781051733,0.572220856,0.618255511,0.600718706,0.648161270,0.812687071,0.672742306,0.535371613,0.795206029,0.551759709,0.645958770,0.672816953,0.749819712,0.602011114,0.758168468,0.771044961,0.782733664,0.708447439,0.647847313,0.707847140,0.708084175,0.591343106,0.758124315,0.449888716,0.746413512,0.643717061,1.000000000,0.795790211,0.684134359,0.572540001,0.621752631,0.718381038,0.744230376,0.594734053,0.701958588,0.702188541,0.741677779,0.416740617,0.835358538,0.721746942,0.665540018,0.648749992,0.566058896,0.582941006,0.705062216,0.629887632,0.710505219,0.621849143,0.443816893,0.768585177,0.806642776,0.730273973,0.726539399,0.629420037,0.889146654,0.668255583,0.804302545,0.744167393,0.828980853,0.717199105,0.690497485,0.724833886,0.582117631,0.765833321,0.451250878,0.565058226,0.754876467,0.741859776,0.836335322,0.834183954,0.669029446,0.795257354,0.535955759,0.783888710,0.612411814,0.802351252,0.759124269,0.822278991,0.646763279,0.581456595,0.691760125
stage5c2_047,0.644757922,0.738950413,0.775740043,0.843584337,0.870555257,0.686366319,0.728648342,0.731592719,0.801455576,0.659281443,0.826278674,0.626539011,0.747296653,0.692080974,0.614335807,0.677549217,0.754315947,0.680069671,0.673413450,0.788944134,0.715944280,0.823429542,0.721474575,0.829369504,0.539700050,0.729404471,0.778512762,0.644765205,0.726063624,0.731172632,0.774652773,0.755746101,0.838720598,0.865180013,0.783313274,0.734194950,0.728896191,0.724097342,0.569757599,0.696011573,0.566372128,0.731832630,0.738253691,0.795790211,1.000000000,0.661788566,0.686644858,0.688021792,0.678374587,0.690964417,0.546468501,0.831178962,0.731361685,0.701321345,0.613308121,0.887460344,0.701031614,0.801024326,0.763984743,0.694335562,0.738441838,0.816577132,0.673370349,0.778098916,0.848508924,0.683354890,0.694278988,0.711968697,0.706285941,0.811556861,0.840061724,0.895157907,0.802215883,0.750770732,0.845059332,0.727206286,0.747767491,0.796924393,0.681304381,0.563482241,0.597924874,0.605942461,0.588510276,0.763637988,0.818536023,0.787340816,0.792188137,0.680258112,0.734430013,0.787227634,0.747084436,0.707134326,0.795736466,0.708240987,0.775165659,0.597332535,0.624674584,0.678259813
stage5c2_048,0.713106530,0.676312332,0.730441536,0.730397565,0.611905363,0.618499027,0.596239845,0.702923252,0.559648594,0.625825965,0.655389680,0.614894191,0.692907307,0.637331673,0.721878398,0.571180791,0.747035880,0.706383890,0.505776195,0.606300646,0.501597408,0.551816474,0.572967910,0.679716084,0.614182794,0.760472235,0.498106934,0.583903943,0.647359585,0.689456263,0.713985142,0.643573840,0.651449900,0.629365464,0.581012316,0.510015423,0.596040308,0.578296306,0.643288565,0.653129130,0.504520652,0.612661140,0.578822149,0.684134359,0.661788566,1.000000000,0.727101296,0.667032063,0.628607157,0.692575969,0.597262551,0.694573839,0.665116429,0.811315365,0.547477927,0.650803752,0.720521881,0.619820206,0.626053358,0.609189045,0.664109801,0.514937420,0.800507121,0.623736951,0.641701000,0.594436993,0.671158797,0.705259280,0.759350273,0.682890979,0.582433108,0.785163448,0.569772847,0.718730339,0.626737299,0.608593666,0.688677080,0.680478446,0.764749763,0.667609003,0.606876339,0.562765046,0.553567346,0.650903959,0.627316754,0.757760297,0.782390743,0.659097229,0.686536682,0.564427628,0.690536249,0.653714235,0.642394549,0.703820415,0.757115518,0.625645185,0.651048449,0.690229607
stage5c2_049,0.589222204,0.531449295,0.664458928,0.587628538,0.658306470,0.540561273,0.457133690,0.541610376,0.510516663,0.604045753,0.683581180,0.610826103,0.472852341,0.592357712,0.602025009,0.515843125,0.554040740,0.548130784,0.530848579,0.698865329,0.611792111,0.647376332,0.455581275,0.663153448,0.394453580,0.585153433,0.677488789,0.477757310,0.528199066,0.598197109,0.669676030,0.464950235,0.681855757,0.661520383,0.662292229,0.572994030,0.599598336,0.416286961,0.387379985,0.532837539,0.609842453,0.472929132,0.674169686,0.572540001,0.686644858,0.727101296,1.000000000,0.530199228,0.436549641,0.540581202,0.388948296,0.600243171,0.581839722,0.548364525,0.544755213,0.632162898,0.515302608,0.553919203,0.691927179,0.588047602,0.755882092,0.612692361,0.635698933,0.568550863,0.588538398,0.576525682,0.553841069,0.571623713,0.563226932,0.573493724,0.737236225,0.701962063,0.618663350,0.588263216,0.556452030,0.426614101,0.615627291,0.584928365,0.560984625,0.517036496,0.398310943,0.714792929,0.454834192,0.536523729,0.545354183,0.593671699,0.603295370,0.467969476,0.559436881,0.596238551,0.524947272,0.636646967,0.639635540,0.573879031,0.570658538,0.392821537,0.483190141,0.558670988
stage5c2_050,0.680469908,0.693181766,0.674161064,0.721054233,0.605858976,0.563444566,0.658436258,0.748936921,0.639848926,0.587763522,0.523713988,0.389963307,0.745465088,0.695046791,0.644697163,0.523278249,0.711599359,0.677490076,0.485848423,0.602393514,0.403550443,0.498434493,0.527584647,0.712272723,0.797930480,0.776023592,0.432884780,0.715920842,0.719350128,0.749490659,0.617159717,0.651924053,0.620837647,0.553169616,0.526710737,0.559633018,0.543336484,0.549069531,0.555071335,0.630946419,0.570144907,0.667678360,0.481997928,0.621752631,0.688021792,0.667032063,0.530199228,1.000000000,0.880505671,0.727863917,0.780829001,0.714328992,0.661744783,0.788060806,0.444769069,0.640649896,0.820544584,0.673657329,0.501334563,0.436635448,0.520978252,0.497017736,0.706474968,0.775299060,0.647193257,0.505526138,0.573662152,0.767799094,0.790696938,0.726344927,0.523016534,0.721583695,0.609201886,0.719493553,0.625193773,0.725199585,0.582247008,0.746354530,0.796516355,0.660256102,0.755076318,0.414473854,0.535858206,0.615299482,0.624348070,0.698942401,0.780801984,0.689251170,0.664193236,0.568051200,0.776972085,0.637078749,0.477186619,0.650575185,0.715283624,0.658380467,0.786267880,0.833438983
stage5c2_051,0.688154165,0.693746210,0.676861054,0.697133518,0.540255392,0.563395589,0.723806783,0.798937922,0.628460970,0.532319412,0.498109115,0.347010649,0.797640147,0.662417817,0.637671782,0.444394562,0.766587410,0.687239533,0.426272200,0.510336442,0.351893157,0.470101784,0.555222121,0.684156689,0.767642425,0.807351591,0.394415307,0.687224756,0.682440204,0.738422335,0.544328471,0.655206370,0.526410139,0.558068040,0.479452032,0.530782556,0.524830215,0.597252149,0.570099991,0.661999676,0.488154730,0.692362526,0.413238543,0.718381038,0.678374587,0.628607157,0.436549641,0.880505671,1.000000000,0.743188196,0.858080747,0.715178489,0.654553580,0.813139553,0.378437875,0.694983740,0.854479185,0.645357385,0.454548201,0.385937972,0.445102253,0.513652603,0.622980409,0.803470791,0.597818918,0.450757089,0.580918869,0.801214021,0.855273640,0.744465339,0.494569716,0.725641603,0.548394819,0.757893003,0.636078591,0.822279949,0.589682800,0.723358139,0.815869220,0.624592383,0.874476058,0.362172833,0.502593373,0.624766340,0.663629800,0.758034968,0.806274223,0.764439217,0.764672823,0.505498711,0.835882788,0.588760968,0.505111937,0.630068121,0.736653227,0.687032237,0.772611780,0.844578586
stage5c2_052,0.719420310,0.833887587,0.783942444,0.726051128,0.554792224,0.619358365,0.743522119,0.710255051,0.507666771,0.528226321,0.520867856,0.414807990,0.850023667,0.675134373,0.683855269,0.380815016,0.846470092,0.754510388,0.537581220,0.544817445,0.477528756,0.512789753,0.600700679,0.623593634,0.649229584,0.859147961,0.511354278,0.562779542,0.587296798,0.836293255,0.625875342,0.698088406,0.608965867,0.690101557,0.472837940,0.460140308,0.592963275,0.593680168,0.675438746,0.812951513,0.403502450,0.847997417,0.476583248,0.744230376,0.690964417,0.692575969,0.540581202,0.727863917,0.743188196,1.000000000,0.718951954,0.719344364,0.627310585,0.818784501,0.490533423,0.663558049,0.795893166,0.767806906,0.538331112,0.485781159,0.550906231,0.466889416,0.744462060,0.621522949,0.612187764,0.444450136,0.672494915,0.733642781,0.757044189,0.669912469,0.551867711,0.746768593,0.708533943,0.746527947,0.790004879,0.725411521,0.562502093,0.650495874,0.749891094,0.583024638,0.740445626,0.452960394,0.571332247,0.601162146,0.664599130,0.772611321,0.783425442,0.668069019,0.828829160,0.582361878,0.768347063,0.681063682,0.551994945,0.734561356,0.726375977,0.645537592,0.580194634,0.716395447
stage5c2_053,0.575788935,0.678634490,0.564589133,0.577828926,0.446272640,0.517358369,0.619204141,0.685336416,0.480407528,0.528746738,0.439679703,0.326358939,0.714462546,0.590128834,0.660948657,0.356062029,0.644124978,0.613889108,0.370411417,0.434992730,0.314612873,0.404219346,0.397208298,0.575229303,0.722318646,0.737088691,0.343288039,0.616781564,0.587274752,0.665316282,0.470099175,0.534660846,0.446956413,0.493898743,0.393078189,0.414723148,0.478122915,0.454300242,0.528088094,0.614495813,0.445004626,0.611834297,0.315326297,0.594734053,0.546468501,0.597262551,0.388948296,0.780829001,0.858080747,0.718951954,1.000000000,0.598899596,0.598038649,0.755078093,0.284729297,0.567696741,0.805567581,0.554814457,0.371786933,0.311305523,0.341256512,0.375049321,0.634706651,0.701030781,0.461276201,0.386099200,0.462210441,0.647111381,0.814462123,0.651575517,0.396732770,0.597255422,0.443213963,0.658741073,0.526662422,0.665234604,0.552265797,0.588600791,0.762238088,0.649089711,0.754443496,0.311364855,0.355271665,0.567926473,0.566062558,0.677773760,0.708545555,0.667613936,0.757019920,0.419568015,0.720673697,0.579518183,0.402347530,0.540019773,0.592906881,0.557568865,0.614810681,0.800179933
stage5c2_054,0.674859329,0.761205810,0.776907523,0.776486014,0.773919496,0.661087791,0.682432234,0.740278812,0.737582704,0.656615687,0.699620374,0.580529175,0.776096937,0.719552625,0.607946115,0.688649909,0.753623609,0.664372388,0.607683291,0.743779671,0.593901863,0.712660905,0.661344420,0.824912662,0.639005841,0.735518445,0.658419536,0.656704561,0.738608897,0.683474620,0.739495701,0.762493793,0.676900516,0.729900029,0.623054104,0.665941470,0.655134319,0.759061429,0.666224667,0.658501762,0.599680546,0.764710898,0.680051446,0.701958588,0.831178962,0.694573839,0.600243171,0.714328992,0.715178489,0.719344364,0.598899596,1.000000000,0.701686223,0.743439618,0.730000024,0.800703624,0.723617409,0.845915206,0.685996164,0.659760496,0.728559504,0.655609446,0.768194494,0.754669694,0.850916328,0.756883097,0.751911618,0.762109172,0.751781106,0.746322800,0.784652577,0.797463031,0.811003699,0.772633592,0.847439856,0.763275871,0.695816746,0.766468484,0.747873273,0.565865314,0.624514347,0.567723657,0.707644369,0.722263100,0.764381550,0.791421586,0.741530237,0.783968280,0.733670161,0.814012073,0.745750108,0.737652090,0.663762742,0.748233503,0.766560871,0.717564285,0.680158996,0.727069496
stage5c2_055,0.568802742,0.609339851,0.651770609,0.743090790,0.713568150,0.727603208,0.655517520,0.668354558,0.706998683,0.791533619,0.696438362,0.615836864,0.672256833,0.699196766,0.731065710,0.608766160,0.621728773,0.637348944,0.640739351,0.769503703,0.563444585,0.631312112,0.691413910,0.771438977,0.576339502,0.738613190,0.562291958,0.742928755,0.757061149,0.661763993,0.629080656,0.611965715,0.676664689,0.639693089,0.653103422,0.605010281,0.688865732,0.715261570,0.463876809,0.605011078,0.645363115,0.578418537,0.595219632,0.702188541,0.731361685,0.665116429,0.581839722,0.661744783,0.654553580,0.627310585,0.598038649,0.701686223,1.000000000,0.673543359,0.438889136,0.770648603,0.679766530,0.654743850,0.639312892,0.698436904,0.598890160,0.609503287,0.664496241,0.746736878,0.676373968,0.634516859,0.629978296,0.666871266,0.710845319,0.792314034,0.670231288,0.760081378,0.624901301,0.640211409,0.623936319,0.621080991,0.734074927,0.792297850,0.644097752,0.753670781,0.551558057,0.604320211,0.483937688,0.791033985,0.869537822,0.750312220,0.732305434,0.621908986,0.642021531,0.616831065,0.757851714,0.740563548,0.653143382,0.602899796,0.696834027,0.553372063,0.594623776,0.643565454
stage5c2_056,0.744068980,0.805723434,0.771335014,0.822903776,0.587298097,0.663002848,0.755234849,0.832280857,0.631546249,0.618688749,0.638650403,0.516410186,0.821268903,0.682744373,0.710765414,0.528353748,0.848358258,0.769799014,0.536427021,0.583882707,0.466522470,0.556225697,0.618299828,0.730905392,0.753924236,0.878346772,0.467233631,0.685063148,0.738216667,0.742123939,0.693162447,0.738481518,0.654709159,0.696298224,0.568259221,0.565572240,0.622614866,0.642735314,0.717895711,0.788165918,0.490644435,0.735617314,0.544184589,0.741677779,0.701321345,0.811315365,0.548364525,0.788060806,0.813139553,0.818784501,0.755078093,0.743439618,0.673543359,1.000000000,0.450105870,0.706662004,0.850489850,0.689078636,0.529074749,0.525591478,0.548205920,0.558486018,0.755229060,0.725550049,0.658057124,0.562589595,0.681072463,0.786964366,0.841007522,0.774013340,0.566318821,0.787595715,0.606833503,0.779885365,0.696947501,0.749742765,0.700363396,0.730569877,0.858636906,0.671797312,0.807943525,0.413085835,0.574117276,0.737495998,0.676064537,0.846411081,0.827658650,0.769712059,0.807661555,0.574845227,0.810050172,0.687018335,0.636249595,0.757026848,0.838467000,0.727520923,0.733339983,0.799030158
stage5c2_057,0.488448186,0.606627598,0.570837720,0.504466139,0.597911978,0.419947632,0.491118246,0.411710906,0.483260541,0.431692709,0.458261586,0.487448311,0.564252457,0.403370072,0.441906682,0.579049680,0.538511301,0.471606252,0.354207195,0.582682573,0.507902189,0.502109925,0.402596067,0.628586891,0.395733641,0.467463431,0.619764260,0.318205189,0.385743803,0.572673309,0.649744124,0.527262747,0.461413264,0.497688008,0.418352323,0.391375097,0.488353037,0.501195359,0.548457596,0.445638056,0.455230519,0.555336846,0.496617553,0.416740617,0.613308121,0.547477927,0.544755213,0.444769069,0.378437875,0.490533423,0.284729297,0.730000024,0.438889136,0.450105870,1.000000000,0.531208696,0.436115564,0.697777148,0.654388450,0.611864651,0.700825065,0.433698006,0.610489895,0.455592909,0.708756434,0.596517027,0.571528424,0.495801926,0.406617947,0.499390890,0.643056945,0.561486341,0.707484052,0.555336693,0.713353768,0.480700469,0.417928473,0.501256324,0.454620512,0.323510393,0.295783746,0.634890008,0.622881934,0.451032351,0.547009837,0.470501563,0.534448146,0.575697853,0.479191619,0.736794423,0.478381052,0.508122729,0.471229500,0.532438787,0.448508689,0.497061318,0.436927904,0.436540706
stage5c2_058,0.651292646,0.684757835,0.752539270,0.843802025,0.846075072,0.660835091,0.704072480,0.745051881,0.853562665,0.667376882,0.769976886,0.563675904,0.721696250,0.629354680,0.579219313,0.650184796,0.734648339,0.707295075,0.599743046,0.758676469,0.649377473,0.760764489,0.723117021,0.815988279,0.526947979,0.740068557,0.682144707,0.672245111,0.771613723,0.713344652,0.661842473,0.730266444,0.782448178,0.821001253,0.793929423,0.756574224,0.677267264,0.711682187,0.540298565,0.643611989,0.578948023,0.693633156,0.693759479,0.835358538,0.887460344,0.650803752,0.632162898,0.640649896,0.694983740,0.663558049,0.567696741,0.800703624,0.770648603,0.706662004,0.531208696,1.000000000,0.695938189,0.734369629,0.758729346,0.635058394,0.695968619,0.820587149,0.604391636,0.811902233,0.766378904,0.632237020,0.691367505,0.717083064,0.718733718,0.813473904,0.785127299,0.893102399,0.726134039,0.735953829,0.771119140,0.720791487,0.779597338,0.781026767,0.693009892,0.533575159,0.621029761,0.617933118,0.562414215,0.798311546,0.793878268,0.799315733,0.801068865,0.674323813,0.726016865,0.709494670,0.731676769,0.648821331,0.814810698,0.683686467,0.775953227,0.559960646,0.626493904,0.705920292
stage5c2_059,0.746823393,0.826855732,0.737397864,0.737811876,0.569881167,0.629134913,0.767182106,0.831238342,0.588999748,0.612191122,0.581275719,0.434273986,0.801889327,0.717801535,0.726252710,0.463308034,0.824093856,0.735851367,0.548957251,0.565448443,0.412381872,0.554914453,0.582525874,0.676732257,0.852394579,0.885304702,0.485619435,0.705519569,0.718445942,0.749365807,0.642822277,0.669413971,0.621183197,0.662094671,0.560829403,0.620137451,0.564661922,0.581339176,0.615370798,0.782489479,0.456371085,0.700750352,0.538035285,0.721746942,0.701031614,0.720521881,0.515302608,0.820544584,0.854479185,0.795893166,0.805567581,0.723617409,0.679766530,0.850489850,0.436115564,0.695938189,1.000000000,0.699095190,0.503014979,0.467179128,0.533486516,0.562177233,0.710298825,0.735709931,0.636129210,0.511975478,0.609090411,0.819698764,0.852702828,0.703907508,0.558720313,0.788857406,0.598092346,0.786104859,0.680475563,0.786648455,0.643875878,0.696262105,0.819314448,0.691591852,0.842648302,0.429807147,0.507909843,0.629321431,0.664043768,0.831018178,0.839739424,0.723669220,0.804978323,0.549636554,0.859522469,0.662793360,0.604424691,0.727245702,0.801989670,0.685921236,0.726187559,0.845134340
stage5c2_060,0.597051632,0.808264129,0.723327847,0.724631381,0.710949231,0.589599639,0.733559748,0.638407261,0.682946144,0.579860763,0.597814015,0.505065430,0.847310180,0.627891468,0.590739911,0.558401869,0.764233211,0.654126890,0.572307651,0.658180586,0.532747792,0.636705585,0.642027901,0.720027877,0.580315331,0.738592000,0.655813777,0.560448374,0.621804032,0.743767217,0.687726424,0.739298399,0.656500193,0.720595198,0.562152961,0.566997474,0.637832536,0.695500604,0.680583797,0.660922048,0.492967145,0.777296312,0.569415867,0.665540018,0.801024326,0.619820206,0.553919203,0.673657329,0.645357385,0.767806906,0.554814457,0.845915206,0.654743850,0.689078636,0.697777148,0.734369629,0.699095190,1.000000000,0.649865339,0.599791191,0.661099052,0.570906742,0.726992383,0.658522957,0.775478186,0.627182083,0.651237510,0.647248052,0.643381635,0.684497342,0.729209285,0.773404280,0.894239236,0.676835699,0.919201936,0.720375712,0.558996301,0.666146438,0.620515024,0.513230279,0.573610828,0.531079024,0.646486277,0.631033899,0.762077711,0.751145061,0.727311257,0.697844493,0.677991139,0.841509129,0.720380095,0.666618969,0.601369571,0.663684879,0.702499921,0.662632128,0.593320864,0.682949151
stage5c2_061,0.597123276,0.586995482,0.677815419,0.690646499,0.819535948,0.608391061,0.572863936,0.514284392,0.644420952,0.626392912,0.704772185,0.636647016,0.546059470,0.529060647,0.539869324,0.651735822,0.589449514,0.667230766,0.490245537,0.787419758,0.835072160,0.693733413,0.577422706,0.698949867,0.375222025,0.575680627,0.757835097,0.481084408,0.548978724,0.594232762,0.649081768,0.570169621,0.683480383,0.723352190,0.720775922,0.537694535,0.646584299,0.578265194,0.460911706,0.519305198,0.612911048,0.577027880,0.700495595,0.648749992,0.763984743,0.626053358,0.691927179,0.501334563,0.454548201,0.538331112,0.371786933,0.685996164,0.639312892,0.529074749,0.654388450,0.758729346,0.503014979,0.649865339,1.000000000,0.734135574,0.723180796,0.671581723,0.581977058,0.574806045,0.676042940,0.646962522,0.677689810,0.556871626,0.528148399,0.650306080,0.772244112,0.750646367,0.731949100,0.671199747,0.705253610,0.526675137,0.639526629,0.658612877,0.525473453,0.463746231,0.399279324,0.732865215,0.550017082,0.650879767,0.690512465,0.639346852,0.665826914,0.528274862,0.597765516,0.666915553,0.598481464,0.642476344,0.703652742,0.595602753,0.571612455,0.433355516,0.427075889,0.551056972
stage5c2_062,0.501184414,0.565988905,0.623051961,0.675127275,0.702296064,0.774879973,0.608655983,0.501458332,0.636030500,0.654117361,0.775979595,0.672819749,0.505602116,0.620776383,0.572540921,0.636718162,0.553566747,0.612868249,0.663722453,0.672500194,0.752329652,0.665451355,0.693401813,0.731954640,0.375666836,0.555947899,0.664939951,0.596169146,0.574228968,0.520634384,0.663622006,0.699052177,0.690134931,0.665121043,0.676090912,0.538654177,0.772488107,0.715209465,0.539181324,0.565141718,0.518249609,0.497308322,0.730934475,0.566058896,0.694335562,0.609189045,0.588047602,0.436635448,0.385937972,0.485781159,0.311305523,0.659760496,0.698436904,0.525591478,0.611864651,0.635058394,0.467179128,0.599791191,0.734135574,1.000000000,0.648580875,0.619674558,0.654687264,0.528205648,0.696641986,0.609416439,0.678832679,0.528050210,0.505782432,0.586239481,0.671671595,0.641152097,0.641791108,0.615367064,0.616641422,0.525420763,0.672284764,0.686696278,0.507370481,0.569494030,0.354650826,0.594442103,0.605807084,0.734256564,0.736468750,0.624446779,0.595762233,0.609370248,0.546697083,0.593585565,0.627083771,0.704855495,0.697529922,0.649563190,0.598216449,0.588252032,0.435717392,0.377465627
stage5c2_063,0.649131195,0.569314609,0.721168280,0.676062192,0.721858369,0.580245743,0.497992411,0.593238704,0.624881055,0.565089349,0.642997710,0.543930226,0.559740756,0.578345965,0.572414039,0.641843262,0.598872585,0.576335740,0.548532132,0.704801522,0.621170234,0.651797755,0.555925345,0.718648237,0.440130894,0.589732636,0.664024272,0.496631007,0.536679008,0.579423748,0.652373482,0.541130023,0.628103656,0.683602426,0.692038477,0.635035723,0.552491752,0.571649008,0.440488751,0.567364117,0.562637605,0.531291777,0.714511665,0.582941006,0.738441838,0.664109801,0.755882092,0.520978252,0.445102253,0.550906231,0.341256512,0.728559504,0.598890160,0.548205920,0.700825065,0.695968619,0.533486516,0.661099052,0.723180796,0.648580875,1.000000000,0.685455250,0.637254069,0.606870963,0.728917696,0.615220519,0.661528658,0.645820656,0.566374276,0.581179943,0.783698511,0.725824268,0.705592140,0.669523795,0.658527913,0.504907506,0.606883500,0.669029187,0.558122618,0.475462042,0.402045677,0.747751501,0.594146501,0.595311195,0.611492747,0.613586631,0.617803091,0.542993815,0.552513675,0.712668407,0.587994705,0.626646144,0.665253743,0.630341281,0.644406312,0.465912478,0.562854717,0.518638229
stage5c2_064,0.581847108,0.532961625,0.678288775,0.734271334,0.752589640,0.658999801,0.570219984,0.674879229,0.751943016,0.614454603,0.821228294,0.554403300,0.510010234,0.598459690,0.442657727,0.628516571,0.589737538,0.605635710,0.666584774,0.682116765,0.682118120,0.847021100,0.665827326,0.759006054,0.423216478,0.599696921,0.720463262,0.618067827,0.713572411,0.509941919,0.566253454,0.602686489,0.768863739,0.797453417,0.859200896,0.831235755,0.624047908,0.641937377,0.375235941,0.588871578,0.544502161,0.469405324,0.806018121,0.705062216,0.816577132,0.514937420,0.612692361,0.497017736,0.513652603,0.466889416,0.375049321,0.655609446,0.609503287,0.558486018,0.433698006,0.820587149,0.562177233,0.570906742,0.671581723,0.619674558,0.685455250,1.000000000,0.487459251,0.733919877,0.670235117,0.604498919,0.609043412,0.626496897,0.589801259,0.647798184,0.798214440,0.757341383,0.622662398,0.647128483,0.616213691,0.583623041,0.784783371,0.686937276,0.576849077,0.411701681,0.494766837,0.496230579,0.478214329,0.733748046,0.673802312,0.685693591,0.646626590,0.563708020,0.576111422,0.652718276,0.631342345,0.608654726,0.876071302,0.643439909,0.714776078,0.481757638,0.565503689,0.546732854
stage5c2_065,0.665257692,0.729103939,0.723282716,0.732324829,0.619795157,0.676046675,0.673310166,0.686934878,0.542188657,0.613308527,0.617616951,0.636350342,0.747678598,0.669495379,0.711705110,0.600685485,0.723204104,0.710508280,0.551908585,0.606955425,0.514978305,0.563915580,0.587416163,0.695221366,0.678790668,0.750010053,0.522237107,0.607422613,0.620190480,0.717989767,0.700344280,0.699561325,0.649936432,0.653490398,0.507541610,0.529333627,0.655592446,0.632213562,0.722312844,0.702852033,0.474457980,0.657059420,0.582142804,0.629887632,0.673370349,0.800507121,0.635698933,0.706474968,0.622980409,0.744462060,0.634706651,0.768194494,0.664496241,0.755229060,0.610489895,0.604391636,0.710298825,0.726992383,0.581977058,0.654687264,0.637254069,0.487459251,1.000000000,0.624905472,0.720479612,0.584443641,0.730395986,0.728754806,0.720224431,0.637741822,0.583012606,0.731335761,0.662928120,0.731742856,0.703538906,0.654305721,0.618997647,0.654854582,0.741941650,0.645304167,0.578758087,0.477552469,0.657059113,0.668172245,0.655549419,0.732317478,0.753778143,0.748064883,0.700728376,0.651707997,0.736188115,0.724492080,0.557585523,0.704129729,0.725208933,0.749836398,0.651328722,0.707818923
stage5c2_066,0.587030363,0.608487086,0.689281298,0.733626528,0.708860893,0.658405960,0.609305347,0.811617148,0.774776437,0.654149230,0.674200896,0.469487954,0.668037363,0.684187965,0.575512046,0.601540898,0.634010930,0.639296697,0.558473653,0.689733878,0.504517333,0.690978265,0.592393359,0.819434029,0.638810925,0.741476315,0.569897915,0.739274429,0.776605555,0.672482103,0.608305753,0.662363092,0.686706828,0.683439196,0.670608509,0.712587735,0.596633459,0.624892913,0.453163352,0.611499764,0.599520303,0.588381998,0.603596684,0.710505219,0.778098916,0.623736951,0.568550863,0.775299060,0.803470791,0.621522949,0.701030781,0.754669694,0.746736878,0.725550049,0.455592909,0.811902233,0.735709931,0.658522957,0.574806045,0.528205648,0.606870963,0.733919877,0.624905472,1.000000000,0.694698282,0.591272801,0.591179812,0.752596850,0.794181954,0.798927972,0.687552465,0.774868625,0.622804065,0.700884107,0.635905281,0.705417756,0.748361326,0.782252341,0.741725894,0.576583094,0.724721734,0.466599447,0.465829445,0.784706072,0.729593439,0.733340997,0.740454562,0.704599836,0.685405314,0.641644470,0.757127508,0.651204852,0.673159839,0.631051267,0.751285454,0.572045274,0.688002964,0.767572439
