stage5c2_track_id,stage5c2_001,stage5c2_002,stage5c2_003,stage5c2_004,stage5c2_005,stage5c2_006,stage5c2_007,stage5c2_009,stage5c2_010,stage5c2_011,stage5c2_012,stage5c2_013,stage5c2_014,stage5c2_015,stage5c2_016,stage5c2_017,stage5c2_018,stage5c2_020,stage5c2_021,stage5c2_022,stage5c2_023,stage5c2_024,stage5c2_025,stage5c2_026,stage5c2_027,stage5c2_028,stage5c2_029,stage5c2_030,stage5c2_031,stage5c2_032,stage5c2_033,stage5c2_034,stage5c2_035,stage5c2_036,stage5c2_037,stage5c2_038,stage5c2_039,stage5c2_040,stage5c2_041,stage5c2_042,stage5c2_043,stage5c2_044,stage5c2_045,stage5c2_046,stage5c2_047,stage5c2_048,stage5c2_049,stage5c2_050,stage5c2_051,stage5c2_052,stage5c2_053,stage5c2_054,stage5c2_055,stage5c2_056,stage5c2_057,stage5c2_058,stage5c2_059,stage5c2_060,stage5c2_061,stage5c2_062,stage5c2_063,stage5c2_064,stage5c2_065,stage5c2_066,stage5c2_067,stage5c2_068,stage5c2_069,stage5c2_070,stage5c2_071,stage5c2_072,stage5c2_073,stage5c2_074,stage5c2_075,stage5c2_076,stage5c2_077,stage5c2_078,stage5c2_079,stage5c2_080,stage5c2_081,stage5c2_082,stage5c2_083,stage5c2_084,stage5c2_085,stage5c2_086,stage5c2_087,stage5c2_088,stage5c2_089,stage5c2_090,stage5c2_091,stage5c2_092,stage5c2_093,stage5c2_094,stage5c2_095,stage5c2_096,stage5c2_097,stage5c2_098,stage5c2_099,stage5c2_100
stage5c2_035,0.640354891,0.787661423,0.734110883,0.783750913,0.806793111,0.661856388,0.664108636,0.555942372,0.563559835,0.670006253,0.761691120,0.559267582,0.624473559,0.667287991,0.652311214,0.514331103,0.754905676,0.616678545,0.723338932,0.773000931,0.753221320,0.586494464,0.837886784,0.642432637,0.443440405,0.702382971,0.739530064,0.579167043,0.599469319,0.627290707,0.685855657,0.696440475,1.000000000,0.782254996,0.780162786,0.585826143,0.719334395,0.713938557,0.518028028,0.709311834,0.475680520,0.783034266,0.823879260,0.784948583,0.793692196,0.640668623,0.663088351,0.519251428,0.430762324,0.611765938,0.361789385,0.727934429,0.672890955,0.613262511,0.451087386,0.717472392,0.587048997,0.800845979,0.767365103,0.695977126,0.608769822,0.606339774,0.621122491,0.506722505,0.601441932,0.501024451,0.683761617,0.570588568,0.560363361,0.563522328,0.701152889,0.848964881,0.822273712,0.711979267,0.809251935,0.790023242,0.668669739,0.574433044,0.450238593,0.703436339,0.541858667,0.337356950,0.605320023,0.715280801,0.821480590,0.742331016,0.671674393,0.500795745,0.704852994,0.592928965,0.671467016,0.721346021,0.766583029,0.776814466,0.694829291,0.496727285,0.338473683,0.605761814
stage5c2_036,0.483584434,0.737818989,0.635692199,0.718782659,0.698917555,0.650801121,0.753118067,0.561391707,0.571722519,0.627711150,0.891795503,0.665961684,0.497345953,0.603555736,0.504522236,0.533801991,0.674691798,0.456844332,0.747306454,0.621614694,0.654053824,0.630266182,0.679230747,0.598699249,0.392386867,0.562323549,0.832945540,0.514615724,0.505980625,0.468931217,0.686610679,0.621583397,0.782254996,1.000000000,0.748925094,0.662764629,0.682671204,0.657124597,0.433852433,0.702809916,0.387981833,0.637928743,0.763757803,0.659378573,0.820987684,0.443886353,0.605967884,0.376659080,0.393406520,0.460798361,0.329935143,0.608610624,0.556642246,0.542192483,0.328814038,0.681667092,0.548852309,0.621730342,0.638601280,0.673610705,0.537764808,0.725163049,0.511217919,0.457976635,0.666792403,0.524670398,0.547708660,0.471143709,0.475101090,0.550594179,0.729955735,0.708240293,0.669337531,0.528200128,0.724700481,0.634773426,0.562893567,0.513999058,0.381491057,0.554513627,0.475918111,0.286644382,0.443274866,0.590051412,0.717896364,0.673417960,0.578102073,0.428477086,0.683488687,0.572181863,0.596313218,0.636517390,0.797422296,0.657355408,0.659800169,0.413290654,0.331156035,0.495501969
stage5c2_037,0.481301127,0.588484803,0.634323820,0.617790885,0.714959939,0.596271934,0.536721465,0.528879601,0.582192590,0.726902224,0.787926908,0.498694312,0.371338601,0.602418028,0.475961386,0.504301018,0.483253714,0.423978161,0.710481999,0.745551218,0.727365347,0.616733260,0.673711867,0.590862048,0.439543260,0.520421113,0.690628238,0.613368592,0.637538109,0.302662871,0.556857814,0.477269653,0.780162786,0.748925094,1.000000000,0.673710758,0.644613956,0.587862530,0.238203783,0.515660543,0.541979149,0.459857176,0.876334967,0.600704843,0.710457236,0.376658672,0.559213081,0.437236420,0.394364502,0.299386366,0.290831013,0.621456390,0.597338751,0.472334945,0.289012000,0.628573894,0.529550984,0.574713231,0.664028655,0.619790262,0.549294472,0.714701026,0.300795009,0.522120649,0.500064131,0.521085045,0.439850340,0.464553195,0.469469894,0.527326727,0.691063712,0.656047251,0.630942828,0.565668862,0.545708579,0.606741686,0.607894027,0.589700689,0.347972910,0.573213811,0.436023799,0.359306112,0.428861029,0.653677815,0.665709710,0.629417608,0.435056228,0.380392711,0.495598683,0.485070521,0.591268239,0.648158810,0.778822229,0.660131034,0.586002096,0.347163102,0.354020764,0.494485317
stage5c2_038,0.460814688,0.597081641,0.546586770,0.695946809,0.633300159,0.646287475,0.617593642,0.692333098,0.763411439,0.777103001,0.745978763,0.493906241,0.483000844,0.707379195,0.481466544,0.617390820,0.558771628,0.393179546,0.692142238,0.710070144,0.463371159,0.755279530,0.537350881,0.798033463,0.607775094,0.642759453,0.611283641,0.738898023,0.771103961,0.311890391,0.576924899,0.469069780,0.585826143,0.662764629,0.673710758,1.000000000,0.487677340,0.711043953,0.243690869,0.543295621,0.667228408,0.416141750,0.743772924,0.550276959,0.710848555,0.387815095,0.475530931,0.509440481,0.575353990,0.314846681,0.422402277,0.729718749,0.699939914,0.637867112,0.273882308,0.767052416,0.710289498,0.570063595,0.520696987,0.541987435,0.578511970,0.815836378,0.363838161,0.735384790,0.687371123,0.792308508,0.403901052,0.544686430,0.602874519,0.720908715,0.779298354,0.660531282,0.521497658,0.524973984,0.508382907,0.625757461,0.774143958,0.694574842,0.572973705,0.563782241,0.580390789,0.248776155,0.369719925,0.717080321,0.740100046,0.753317943,0.534418559,0.494850522,0.538436320,0.622165367,0.629400440,0.705209210,0.702796797,0.555415425,0.777154312,0.405622625,0.516972324,0.659874919
stage5c2_039,0.544777158,0.743370959,0.628156975,0.562003086,0.523886792,0.808568461,0.644996640,0.580880150,0.445153180,0.643111984,0.752628371,0.508662795,0.528712580,0.693826419,0.552246328,0.430199187,0.642489596,0.702347793,0.725633376,0.497803465,0.586676745,0.511548072,0.766588930,0.571042494,0.465393132,0.582898305,0.587381988,0.631810599,0.536603887,0.472165222,0.647507640,0.728765315,0.719334395,0.682671204,0.644613956,0.487677340,1.000000000,0.690301619,0.579033915,0.645618272,0.385560996,0.620228897,0.646505163,0.633654508,0.603574030,0.557719266,0.500530943,0.420740288,0.443530285,0.567881077,0.423020746,0.554147577,0.622388146,0.568530978,0.340546745,0.544116680,0.553962533,0.660774331,0.554095566,0.762817488,0.403131086,0.437715996,0.492860715,0.418693406,0.496568898,0.415186901,0.655892190,0.448305432,0.607217931,0.423004156,0.494125598,0.603673104,0.674576345,0.600024060,0.626934775,0.711662451,0.544536043,0.606765563,0.461732275,0.665499740,0.566896694,0.184596691,0.503176837,0.608924357,0.667111751,0.657446021,0.574010005,0.608819395,0.704496193,0.401075944,0.669345515,0.663344666,0.703373598,0.788703550,0.599344445,0.568357040,0.340079799,0.446326885
stage5c2_040,0.643651759,0.763851718,0.726960247,0.786032631,0.674856338,0.716673571,0.681102785,0.767584304,0.782852482,0.730096226,0.738387708,0.481163514,0.825849768,0.813645327,0.605891070,0.650331500,0.801432404,0.620675007,0.682981527,0.641585591,0.554739122,0.693092390,0.785925906,0.826757322,0.629763262,0.795802935,0.656470291,0.797793483,0.785350056,0.600809500,0.622115615,0.706394345,0.713938557,0.657124597,0.587862530,0.711043953,0.690301619,1.000000000,0.543668533,0.661448413,0.520491972,0.701007043,0.663666861,0.696196426,0.788387494,0.615733021,0.458525177,0.691133760,0.745568187,0.643950898,0.511486542,0.880662022,0.833014484,0.745624216,0.422876116,0.831903648,0.720859416,0.811188506,0.589682195,0.679797932,0.542124893,0.694977896,0.585496479,0.744617355,0.746347565,0.728852021,0.649179635,0.678062800,0.785344899,0.715493274,0.702115810,0.761091056,0.739447991,0.664154526,0.742145141,0.856685540,0.770824001,0.807693927,0.679875915,0.682710120,0.731061603,0.242817869,0.590228513,0.768945686,0.900348181,0.845588148,0.734952180,0.772871634,0.700095352,0.700294053,0.815083341,0.775814411,0.702682930,0.725499020,0.836822279,0.700676082,0.681529179,0.676905203
stage5c2_041,0.461683123,0.561566175,0.484843388,0.563504391,0.365812010,0.524591907,0.637733465,0.442182021,0.282836146,0.400663450,0.431968237,0.430897201,0.611859419,0.462655706,0.561159205,0.377065338,0.735238360,0.626365430,0.439030475,0.298819581,0.315075203,0.197644810,0.601254587,0.431268298,0.367565426,0.610651445,0.319024023,0.350251737,0.331120803,0.542757132,0.541895794,0.771940627,0.518028028,0.433852433,0.238203783,0.243690869,0.579033915,0.543668533,1.000000000,0.635331973,0.238621887,0.646002120,0.364695087,0.563932088,0.421998671,0.606026315,0.358274551,0.438234349,0.437516746,0.593729541,0.292551496,0.454032110,0.478242383,0.551373472,0.409560316,0.417102639,0.419562905,0.558471232,0.355589066,0.683547524,0.314156066,0.167670219,0.665836551,0.304482157,0.465135060,0.312359706,0.675596052,0.485506321,0.424062300,0.368880766,0.270380459,0.546755145,0.509433643,0.519401932,0.590931218,0.615615163,0.340227159,0.452137292,0.544449933,0.514707286,0.523353443,0.109715738,0.626552443,0.468377054,0.545638305,0.564878699,0.663008939,0.714865015,0.582390216,0.377235115,0.584640221,0.413804157,0.491684725,0.571519515,0.529127910,0.820365486,0.422967192,0.388272600
stage5c2_042,0.734903190,0.738625083,0.782293893,0.748288853,0.476337558,0.757850003,0.801529298,0.629182921,0.302654270,0.616205373,0.597189936,0.494004956,0.600842105,0.724800656,0.673057930,0.329824442,0.822992179,0.709712839,0.770665216,0.500315860,0.537122452,0.402848457,0.768123510,0.520001777,0.524803163,0.707182837,0.547019844,0.570325223,0.436643341,0.648958519,0.626582965,0.677232903,0.709311834,0.702809916,0.515660543,0.543295621,0.645618272,0.661448413,0.635331973,1.000000000,0.339193928,0.786884912,0.653876980,0.697717747,0.635201265,0.599800203,0.494641309,0.485509412,0.469503357,0.760305069,0.368117875,0.615193216,0.609509031,0.713315334,0.347606628,0.506149388,0.606899589,0.655163534,0.522615729,0.679987876,0.535297353,0.455805346,0.743042143,0.359368117,0.543194029,0.390282752,0.735837712,0.692667603,0.555288684,0.418754524,0.519466451,0.711441086,0.670835316,0.741214715,0.713417081,0.798516789,0.467775937,0.491923466,0.526578085,0.729767158,0.698572177,0.065917433,0.536022282,0.568419080,0.729344001,0.714539384,0.749585986,0.575322421,0.794162242,0.504302436,0.749277339,0.716887694,0.641526896,0.815423921,0.784679767,0.613883479,0.387617055,0.494766545
stage5c2_043,0.439401885,0.454668555,0.494517331,0.550643190,0.578854659,0.491562482,0.378240966,0.617627389,0.630514576,0.747429925,0.553638406,0.382388162,0.481773658,0.653719493,0.549958081,0.535905090,0.463524347,0.404762759,0.444248271,0.725865001,0.457458763,0.593887046,0.431365925,0.745165198,0.519107710,0.658736605,0.495438539,0.648499726,0.740206870,0.351689652,0.531747491,0.378621399,0.475680520,0.387981833,0.541979149,0.667228408,0.385560996,0.520491972,0.238621887,0.339193928,1.000000000,0.416037995,0.605838267,0.513991782,0.589558719,0.454396841,0.546638749,0.645102937,0.693348746,0.345253578,0.541956433,0.631794981,0.683817508,0.632007767,0.348446444,0.620974358,0.571087285,0.490533335,0.622763956,0.438031208,0.511321730,0.563960279,0.308310176,0.737125006,0.463821434,0.715233284,0.403307258,0.535293752,0.631822756,0.759508245,0.687825860,0.610357631,0.474883981,0.570026724,0.453859773,0.560251040,0.726526905,0.728613419,0.631732090,0.601128422,0.555995410,0.475946426,0.338532781,0.731756316,0.671240560,0.664009354,0.500639284,0.448341363,0.512186813,0.576250424,0.571431528,0.641885129,0.504228194,0.477379411,0.598167585,0.351942103,0.626390776,0.700692122
stage5c2_044,0.692790747,0.788199993,0.731494411,0.731363442,0.589182135,0.569533486,0.607085349,0.561930419,0.399661375,0.516827647,0.562832925,0.407492091,0.787301862,0.633282343,0.693100425,0.355660545,0.853096147,0.606616937,0.590584338,0.568034627,0.596245234,0.418790188,0.772532006,0.556385958,0.434690686,0.733101766,0.642537328,0.470358822,0.441339656,0.739613949,0.648927255,0.679105137,0.783034266,0.637928743,0.459857176,0.416141750,0.620228897,0.701007043,0.646002120,0.786884912,0.416037995,1.000000000,0.556447195,0.774810742,0.730751060,0.662820436,0.557108497,0.536832556,0.545045218,0.837529190,0.516048724,0.721487371,0.623064178,0.672665100,0.472113891,0.651368664,0.562800454,0.792593728,0.640186131,0.575171896,0.546015236,0.378865426,0.701474664,0.445589940,0.504516672,0.374181926,0.745895594,0.643959418,0.556183154,0.538452768,0.584969908,0.773307272,0.793944326,0.707495871,0.902018775,0.821905256,0.527318690,0.526844271,0.496857185,0.708229124,0.652246864,0.270595936,0.603731256,0.579493306,0.793168121,0.717595654,0.767409643,0.584128325,0.816099075,0.613288382,0.673790955,0.629841916,0.553998941,0.725787894,0.681258553,0.530008049,0.384165614,0.563303470
stage5c2_045,0.604882678,0.621402104,0.708497680,0.763350645,0.773544388,0.666327821,0.675161209,0.655967522,0.638112908,0.732753284,0.832235644,0.582856469,0.450468181,0.647122422,0.570194123,0.651286041,0.635841557,0.603606850,0.685573796,0.763969352,0.688669202,0.692140336,0.714632174,0.715742074,0.544745972,0.656115372,0.711272654,0.633592705,0.676995823,0.387813121,0.642897835,0.622533176,0.823879260,0.763757803,0.876334967,0.743772924,0.646505163,0.663666861,0.364695087,0.653876980,0.605838267,0.556447195,1.000000000,0.680030511,0.772419944,0.529345436,0.659830253,0.490958910,0.447080866,0.372156689,0.290576521,0.686915814,0.646983738,0.607751567,0.393617562,0.722870863,0.561154086,0.634092821,0.715761204,0.680083380,0.652628779,0.785735765,0.414978249,0.576371480,0.633000706,0.669955013,0.651926848,0.540642708,0.509180955,0.638852490,0.769440728,0.757295075,0.645947209,0.764853339,0.604657314,0.690984084,0.722451874,0.684203054,0.524894317,0.618264250,0.531775305,0.345027590,0.536224936,0.741514701,0.754954762,0.761873332,0.562006911,0.507263279,0.591802231,0.578389826,0.651055792,0.694113955,0.910606645,0.786792598,0.727040720,0.456328329,0.428059685,0.606371069
stage5c2_046,0.813216937,0.667051973,0.786603146,0.815571958,0.605195092,0.633766486,0.593966685,0.705641733,0.507258079,0.668007258,0.631827377,0.549442096,0.666760488,0.632313828,0.636469348,0.458871429,0.797809797,0.659726491,0.574943899,0.587204486,0.522239373,0.529740013,0.833591901,0.617598123,0.466766173,0.780073608,0.532738620,0.575516430,0.615669047,0.633334773,0.585281933,0.611236622,0.784948583,0.659378573,0.600704843,0.550276959,0.633654508,0.696196426,0.563932088,0.697717747,0.513991782,0.774810742,0.680030511,1.000000000,0.685021978,0.710542575,0.638405955,0.549714839,0.637239650,0.646792753,0.513736623,0.675305136,0.743150597,0.658479200,0.316917019,0.767986058,0.621081088,0.647097800,0.638895423,0.530659528,0.496683772,0.520557065,0.648636451,0.567717454,0.515871738,0.439306243,0.774643975,0.753272209,0.658697875,0.630566314,0.569988993,0.907107755,0.638834616,0.784865935,0.704015261,0.864931039,0.651838071,0.569250737,0.617686564,0.664072159,0.770522488,0.322512694,0.587185816,0.698830058,0.765277325,0.800781281,0.787589608,0.547319212,0.781786663,0.485596860,0.704882178,0.616014896,0.690940527,0.747321167,0.791583200,0.561070660,0.503062408,0.714098828
stage5c2_047,0.542874121,0.757477135,0.668250323,0.783112248,0.848512092,0.596208097,0.641634981,0.645030066,0.753114738,0.639576880,0.847496488,0.604670280,0.747944938,0.695453793,0.595927694,0.731931082,0.737915243,0.458932328,0.673121771,0.773024445,0.714263175,0.779339097,0.633521066,0.782240663,0.513815705,0.671019186,0.887096342,0.604700760,0.663888228,0.596624509,0.720676697,0.595571392,0.793692196,0.820987684,0.710457236,0.710848555,0.603574030,0.788387494,0.421998671,0.635201265,0.589558719,0.730751060,0.772419944,0.685021978,1.000000000,0.567220184,0.677984330,0.628558945,0.632048032,0.578469791,0.519490463,0.846867982,0.677238577,0.627950809,0.515716849,0.816830479,0.615974311,0.802785979,0.729007168,0.610881193,0.705914738,0.791841500,0.560628173,0.688791884,0.793016237,0.739557892,0.561295401,0.585345625,0.634144257,0.771736705,0.898611781,0.816119278,0.820714940,0.645150540,0.848135051,0.730062706,0.729561566,0.738102024,0.559726615,0.607552596,0.553685903,0.373055573,0.544406125,0.698576685,0.861726340,0.755018575,0.666192114,0.568027054,0.693539828,0.825441301,0.674597631,0.733442202,0.754550730,0.627400368,0.726881624,0.477435120,0.559336788,0.675561872
stage5c2_048,0.715347886,0.662573486,0.666267308,0.674186764,0.532644284,0.595848188,0.561279730,0.666787099,0.447004250,0.555415606,0.508969308,0.493301582,0.672190489,0.647033748,0.788872432,0.482535256,0.794640176,0.685642341,0.467738687,0.549838824,0.403750787,0.367431087,0.642062665,0.602808925,0.529662125,0.811921099,0.452344496,0.577988234,0.596337647,0.742295829,0.716536845,0.624037968,0.640668623,0.443886353,0.376658672,0.387815095,0.557719266,0.615733021,0.606026315,0.599800203,0.454396841,0.662820436,0.529345436,0.710542575,0.567220184,1.000000000,0.741635086,0.586826264,0.607381607,0.662432408,0.441996541,0.660841470,0.686919946,0.745434843,0.563434707,0.612655583,0.641699247,0.670086978,0.588430783,0.604667101,0.654006382,0.319641092,0.722171474,0.571972779,0.533338943,0.501213794,0.687557941,0.691263624,0.691959259,0.579601862,0.513540309,0.771566983,0.590178113,0.692712173,0.655932717,0.726412111,0.573293613,0.613284455,0.658211500,0.693747527,0.706894113,0.434711829,0.579290437,0.608874255,0.697460734,0.773251719,0.755400512,0.630666265,0.685897731,0.536396957,0.700597421,0.612890470,0.554396528,0.675228854,0.721658123,0.578616812,0.505846605,0.653810868
stage5c2_049,0.613877286,0.579115730,0.635541908,0.601515264,0.622050039,0.475788297,0.472231299,0.483383616,0.441425897,0.511311805,0.638020031,0.485204137,0.453446588,0.530302497,0.646921565,0.446831838,0.651319237,0.517826593,0.451281511,0.661025033,0.516477866,0.471920381,0.547451203,0.533564961,0.314698067,0.589260420,0.670442918,0.438066549,0.468463966,0.574355732,0.703722615,0.461634694,0.663088351,0.605967884,0.559213081,0.475530931,0.500530943,0.458525177,0.358274551,0.494641309,0.546638749,0.557108497,0.659830253,0.638405955,0.677984330,0.741635086,1.000000000,0.464908879,0.435427170,0.478087332,0.326574078,0.549804508,0.536236085,0.507127783,0.517497378,0.604612024,0.468815967,0.553932457,0.741738120,0.522448535,0.746315303,0.507677181,0.476239432,0.444013696,0.496918897,0.468366041,0.561587159,0.488721174,0.468698231,0.508588862,0.677431702,0.727226607,0.615373911,0.602074501,0.631309963,0.549871321,0.483988655,0.484809125,0.444016900,0.588034260,0.440765194,0.634095099,0.535542498,0.496693600,0.597096734,0.606449956,0.608391259,0.335083815,0.589077139,0.486146280,0.508071295,0.537602519,0.655670898,0.618961922,0.576018358,0.292326880,0.397519550,0.544612536
stage5c2_050,0.588425620,0.577657461,0.598471892,0.699263781,0.565881599,0.552004274,0.481064364,0.715969452,0.620205958,0.581336907,0.451940715,0.351858481,0.761428049,0.689101637,0.621519975,0.594672137,0.677819346,0.538044690,0.425359576,0.630182917,0.435951270,0.516983399,0.542093837,0.686741389,0.752435577,0.778535482,0.445135642,0.752668369,0.708672788,0.682423637,0.515101829,0.436483119,0.519251428,0.376659080,0.437236420,0.509440481,0.420740288,0.691133760,0.438234349,0.485509412,0.645102937,0.536832556,0.490958910,0.549714839,0.628558945,0.586826264,0.464908879,1.000000000,0.838091039,0.628846649,0.620635310,0.755798192,0.739461364,0.704909526,0.392721330,0.570556074,0.736813711,0.645015279,0.511907150,0.467651232,0.529882109,0.479080434,0.666082220,0.744005298,0.632962017,0.600362923,0.491206092,0.745439822,0.728078464,0.631083821,0.588777813,0.639596270,0.600091036,0.619231322,0.564930456,0.679186786,0.596201408,0.732266167,0.775880845,0.667185259,0.687694659,0.264362929,0.552415712,0.669541438,0.708776633,0.681288836,0.762827144,0.639959989,0.561059853,0.624690467,0.798584647,0.640163158,0.406288138,0.530491519,0.691502732,0.619066769,0.798387161,0.769084979
stage5c2_051,0.588067042,0.528802431,0.592064832,0.704134616,0.487747797,0.569329556,0.467183968,0.822816697,0.696383310,0.664995566,0.521536587,0.393122642,0.765967040,0.727026702,0.589037766,0.574410716,0.679207170,0.484073121,0.449296484,0.501577900,0.336378449,0.567756537,0.540769698,0.763425191,0.679914267,0.780771793,0.425967259,0.768879542,0.774170527,0.553373601,0.470141345,0.448436819,0.430762324,0.393406520,0.394364502,0.575353990,0.443530285,0.745568187,0.437516746,0.469503357,0.693348746,0.545045218,0.447080866,0.637239650,0.632048032,0.607381607,0.435427170,0.838091039,1.000000000,0.579457477,0.769707194,0.758410577,0.773220034,0.768339463,0.244481834,0.684796920,0.727999250,0.536760646,0.407886949,0.416964809,0.384013298,0.537814586,0.540669886,0.847549792,0.573373298,0.647803481,0.468079060,0.758706573,0.857606501,0.770537579,0.596897318,0.636823336,0.475357501,0.605788611,0.513326334,0.735846315,0.715695336,0.790315522,0.827276818,0.636342713,0.835558257,0.198419327,0.447785648,0.734826574,0.732299034,0.773765846,0.732064874,0.724112865,0.683601022,0.611240139,0.791448963,0.640122970,0.450383608,0.524805824,0.764565549,0.624117650,0.880709234,0.769336841
stage5c2_052,0.688945075,0.741755919,0.666895700,0.618652823,0.395785487,0.625754189,0.536861348,0.543233526,0.298583180,0.460575243,0.388004757,0.293464942,0.807908944,0.701258498,0.755004385,0.220984126,0.802567066,0.678654572,0.554571106,0.442691900,0.433465806,0.332109634,0.692784738,0.474496383,0.507822595,0.733857183,0.452996706,0.557275926,0.425010863,0.818935352,0.539870791,0.579796971,0.611765938,0.460798361,0.299386366,0.314846681,0.567881077,0.643950898,0.593729541,0.760305069,0.345253578,0.837529190,0.372156689,0.646792753,0.578469791,0.662432408,0.478087332,0.628846649,0.579457477,1.000000000,0.593049642,0.651181729,0.614347305,0.675706387,0.398868824,0.459004642,0.635226099,0.744494270,0.463926938,0.508557763,0.474536142,0.230458986,0.791139181,0.377320281,0.424383582,0.309784961,0.642103158,0.676508973,0.597444874,0.402796129,0.416696527,0.654344749,0.702671754,0.646795929,0.764056940,0.745378969,0.441667339,0.445586126,0.546390229,0.768739474,0.685803798,0.183810776,0.550841071,0.487648852,0.698777928,0.648757782,0.791367242,0.555585010,0.781643522,0.520475997,0.725562278,0.643231859,0.367424013,0.648918874,0.648250958,0.570789612,0.430714588,0.542506654
stage5c2_053,0.375583179,0.547775365,0.332472008,0.479913735,0.365211803,0.505813145,0.340744573,0.605360771,0.507060736,0.531091823,0.440057965,0.254011056,0.635229892,0.599072042,0.564089304,0.392490970,0.475054774,0.359360485,0.403951289,0.389608949,0.338979774,0.509411884,0.330140202,0.566058145,0.571690198,0.610818579,0.397591251,0.591677313,0.574451013,0.532149834,0.366241768,0.333140738,0.361789385,0.329935143,0.290831013,0.422402277,0.423020746,0.511486542,0.292551496,0.368117875,0.541956433,0.516048724,0.290576521,0.513736623,0.519490463,0.441996541,0.326574078,0.620635310,0.769707194,0.593049642,1.000000000,0.537663580,0.576399272,0.608377241,0.127499243,0.477344743,0.692301218,0.427967500,0.296086325,0.294498934,0.189048662,0.364380471,0.506449451,0.629126153,0.367666461,0.458377728,0.309457177,0.502690272,0.695676672,0.622121342,0.437566358,0.464592802,0.367149491,0.434641311,0.440730378,0.529113583,0.621416543,0.542679105,0.640449077,0.613707682,0.645034018,0.098845861,0.232379519,0.593415706,0.568936274,0.598481304,0.592338992,0.520800193,0.720187024,0.471436649,0.602326157,0.554717617,0.287770736,0.355243409,0.521823566,0.389363612,0.530383846,0.708357239
stage5c2_054,0.662473268,0.732406505,0.718445110,0.786584666,0.743612254,0.611428874,0.582224657,0.757535132,0.780352219,0.704021699,0.688305600,0.443156979,0.845315953,0.809346669,0.696940991,0.654709302,0.766154410,0.528664963,0.615867442,0.735090274,0.565186368,0.654556307,0.702390481,0.820804392,0.659934932,0.794003233,0.686072828,0.754133840,0.783931556,0.646882365,0.629314862,0.647065328,0.727934429,0.608610624,0.621456390,0.729718749,0.554147577,0.880662022,0.454032110,0.615193216,0.631794981,0.721487371,0.686915814,0.675305136,0.846867982,0.660841470,0.549804508,0.755798192,0.758410577,0.651181729,0.537663580,1.000000000,0.808548442,0.749399195,0.596105835,0.815026436,0.741262257,0.873452792,0.636180040,0.625634466,0.719302963,0.642123752,0.621136641,0.799253949,0.775212182,0.731159965,0.590966947,0.759058578,0.749923189,0.760988402,0.800172502,0.813114472,0.809016912,0.697273830,0.804714727,0.832283477,0.785270635,0.790528532,0.652250136,0.716432746,0.725288152,0.349775256,0.627243760,0.750430518,0.902098443,0.830367449,0.718207375,0.688026993,0.687120903,0.841481461,0.796854046,0.780558894,0.646477082,0.683213607,0.832539891,0.603245748,0.682318392,0.722210867
stage5c2_055,0.670576555,0.706147010,0.688824762,0.777845869,0.614717238,0.702129512,0.649921533,0.813087383,0.718641539,0.834217250,0.645602282,0.508025132,0.727039940,0.800130078,0.713281441,0.593497236,0.733039800,0.639469525,0.641290736,0.740497967,0.493193836,0.579988653,0.750833313,0.824829305,0.706160187,0.841001991,0.524353421,0.842772126,0.853697706,0.648767836,0.669571184,0.580225786,0.672890955,0.556642246,0.597338751,0.699939914,0.622388146,0.833014484,0.478242383,0.609509031,0.683817508,0.623064178,0.646983738,0.743150597,0.677238577,0.686919946,0.536236085,0.739461364,0.773220034,0.614347305,0.576399272,0.808548442,1.000000000,0.783081122,0.416817611,0.780004917,0.814228602,0.722555142,0.608551437,0.678628798,0.527062870,0.582408134,0.610208263,0.792063801,0.643635524,0.691913680,0.635481214,0.790967443,0.784903850,0.746622600,0.641823432,0.802608721,0.637286465,0.646839505,0.650269631,0.825224162,0.755334926,0.791208734,0.696189300,0.788086345,0.791152148,0.415972243,0.481995615,0.768773337,0.856903879,0.866510590,0.780052606,0.669997465,0.698720800,0.601429616,0.836503604,0.765378703,0.623609453,0.686530078,0.833048815,0.627970248,0.660250652,0.758413074
stage5c2_056,0.635844428,0.742870308,0.628541388,0.807547314,0.534233372,0.734728651,0.701933411,0.833196559,0.592295079,0.740194492,0.620616526,0.512042097,0.731109667,0.795260700,0.705770184,0.543182514,0.794737435,0.662324436,0.673184288,0.610385833,0.464397375,0.562771753,0.670743441,0.806158762,0.679940834,0.872726892,0.496956825,0.754728640,0.780352351,0.615940460,0.732877956,0.623730846,0.613262511,0.542192483,0.472334945,0.637867112,0.568530978,0.745624216,0.551373472,0.713315334,0.632007767,0.672665100,0.607751567,0.658479200,0.627950809,0.745434843,0.507127783,0.704909526,0.768339463,0.675706387,0.608377241,0.749399195,0.783081122,1.000000000,0.337112957,0.650456881,0.754711000,0.663375165,0.515154374,0.635892117,0.516176427,0.538849747,0.664572331,0.717377547,0.627925243,0.694424460,0.647371242,0.729793492,0.774684026,0.746403717,0.598627444,0.695969230,0.551232623,0.693837914,0.615649873,0.790748668,0.768223936,0.778202305,0.772747524,0.763326344,0.847692842,0.223224694,0.491336208,0.802470310,0.819918059,0.902509188,0.759714461,0.763421886,0.782428466,0.638005494,0.808858829,0.741156249,0.584915721,0.728282782,0.851123470,0.636431966,0.620902643,0.759833461
