"packet_id","pair_id","anchor","anchor_artists","candidate","candidate_artists","rating","note","save_status"
"6c902523c414902cbf8fad5c76d57e6abe13d2e5bddf6d636d47c1feb0c0667a","c803a4a47d5cd7acb6613d45","too afraid","hateful","Cloudy Thoughts","HYEJIN","4","","SUBMITTED"
"c0e969468cffd61588d777be80cf7e27fdfd1ced7ec667ee085cec8b6e71443e","12034ebc8cc0802d48b784cb","Shiawase no Monosashi","Pokke","Bullet Train Fantasy","Ibrahim; Luvbird","5","","SUBMITTED"
"c0e969468cffd61588d777be80cf7e27fdfd1ced7ec667ee085cec8b6e71443e","21766b455b271ccf40589cfb","Shiawase no Monosashi","Pokke","Celestial Angel","City Girl","5","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","b5a28338dba4f98aa996e6d9","Dear My All","Mingginyu","strawberry moon","IU","3","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","d358645bd33e9efe9c73fdd0","Dear My All","Mingginyu","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","dce573bee4f4963cab905b1f","Dear My All","Mingginyu","me2urs2ours","Yayyoung; Sojou Kim","4","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","3c3162b48cdba2c3e660d021","Dear My All","Mingginyu","Liability","Lorde","3","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","aac1b28de2bed0a297c8d543","Dear My All","Mingginyu","MOON","i-dle","3","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","a62ad1c90a938069fb1a4e9f","Dear My All","Mingginyu","idontwannabeyouanymore","Billie Eilish","4","","SUBMITTED"
"0881e8b4928693f2d6d1c3edc36bb2949e456ee0844eb2edc0f8df814a765226","60e735a2614a3be2bb74809a","Dear My All","Mingginyu","(empty)","OuiOui","4","","SUBMITTED"
"b911b97eb6d3d2520d792f13ec7fde09c22c35a700b51b24b0196fdebfb17a99","641f59d76e00e9448a050e89","Shouldn't Be","Luke Chiang","If I Weren't Me","Katherine Li","4","","SUBMITTED"
"b911b97eb6d3d2520d792f13ec7fde09c22c35a700b51b24b0196fdebfb17a99","4002090a4859b536420588c3","Shouldn't Be","Luke Chiang","Stoked","Weston Estate","4","","SUBMITTED"
"b911b97eb6d3d2520d792f13ec7fde09c22c35a700b51b24b0196fdebfb17a99","1f2f83fb0b774d55aea95078","Shouldn't Be","Luke Chiang","Love Always Leaves Me","오안과 편견; Lee Yerin","3","","SUBMITTED"
"b911b97eb6d3d2520d792f13ec7fde09c22c35a700b51b24b0196fdebfb17a99","eabf4bfb28370d981b562c27","Shouldn't Be","Luke Chiang","Don't","Colette Lush","4","","SUBMITTED"
"db2f5174e43383f77f25e9e6c81cc5cc716db45d439d0020a22e4dc6e97045fa","cf1d41790e484b06a1d83646","for what","potsu","too afraid","hateful","4","","SUBMITTED"
"46cffcf192ba778a3498142bf52bf123d44d9fdade78a5094f8707697ab9ea38","d09d4601f08260c46893f3b2","Tell Me","hyejin","Look At Me Now","Yayyoung","4","","SUBMITTED"
"46cffcf192ba778a3498142bf52bf123d44d9fdade78a5094f8707697ab9ea38","d9dff97a9a175f2ec77abcfd","Tell Me","hyejin","Lucid (feat. LILAC)","JIDA; Kate Kim","4","","SUBMITTED"
"46cffcf192ba778a3498142bf52bf123d44d9fdade78a5094f8707697ab9ea38","82fd60784efb3d48467d5b0d","Tell Me","hyejin","summer","raph; EJEAN","4","","SUBMITTED"
"46cffcf192ba778a3498142bf52bf123d44d9fdade78a5094f8707697ab9ea38","71eba182f5d80ced788c08b0","Tell Me","hyejin","SATELLITE","City Girl; Kelsey Kuan","3","","SUBMITTED"
"46cffcf192ba778a3498142bf52bf123d44d9fdade78a5094f8707697ab9ea38","a3965edf107d56bd69428b2f","Tell Me","hyejin","Temporary","Kiri T","4","","SUBMITTED"
"917488ea44bc0fdaf7a25dc3a91cb45de12f256dd68bb77bf8f66d6c9a3a4d29","001fd7c3588af19d46f7dc9a","Lucid (feat. LILAC)","JIDA; Kate Kim","Liability","Lorde","3","","SUBMITTED"
"917488ea44bc0fdaf7a25dc3a91cb45de12f256dd68bb77bf8f66d6c9a3a4d29","74e26ef3afbb06dd054363f8","Lucid (feat. LILAC)","JIDA; Kate Kim","Look At Me Now","Yayyoung","4","","SUBMITTED"
"917488ea44bc0fdaf7a25dc3a91cb45de12f256dd68bb77bf8f66d6c9a3a4d29","1e21fe6df5f67d02e12b1d49","Lucid (feat. LILAC)","JIDA; Kate Kim","SATELLITE","City Girl; Kelsey Kuan","3","","SUBMITTED"
"34ac8b0e94e3fda60fb980afa1251ddef21a6f7c17dc34e191efd86946c45c0f","094bf11f1d6963d888160417","Look At Me Now","Yayyoung","Make the Move (feat. pH-1)","SOOVI; pH-1","4","","SUBMITTED"
"1171ce91f8223bfbfdc7cebff603494aa75b817ef0cd8476e16dacbafacf0b3c","6ef869bc15399adba60ce313","Pray","City Girl; tiffi","Sit Around","City Girl; tiffi","5","","SUBMITTED"
"1171ce91f8223bfbfdc7cebff603494aa75b817ef0cd8476e16dacbafacf0b3c","2ddd18128fa116815c432556","Pray","City Girl; tiffi","SATELLITE","City Girl; Kelsey Kuan","5","","SUBMITTED"
"1171ce91f8223bfbfdc7cebff603494aa75b817ef0cd8476e16dacbafacf0b3c","e4d216ca04f299bf79e8c028","Pray","City Girl; tiffi","You Never Know","BLACKPINK","2","","SUBMITTED"
"1171ce91f8223bfbfdc7cebff603494aa75b817ef0cd8476e16dacbafacf0b3c","20114516e351d9f3fadc43e5","Pray","City Girl; tiffi","She loves the color green and I love her","City Girl","5","","SUBMITTED"
"dc56e200c42c1ccfaa44e0d8d7b83217155424226f616d8a24ac2e1d54e82372","999559d44a71a6cb03a851f5","summer","raph; EJEAN","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"dc56e200c42c1ccfaa44e0d8d7b83217155424226f616d8a24ac2e1d54e82372","e88f6d18e2e059d04bf9391c","summer","raph; EJEAN","If I Weren't Me","Katherine Li","4","","SUBMITTED"
"dc56e200c42c1ccfaa44e0d8d7b83217155424226f616d8a24ac2e1d54e82372","db5fca6e221b2126278c4a57","summer","raph; EJEAN","Favorite Part","JO YURI","3","","SUBMITTED"
"dc56e200c42c1ccfaa44e0d8d7b83217155424226f616d8a24ac2e1d54e82372","1296aa9e0b77e6a944303fcf","summer","raph; EJEAN","strawberry moon","IU","3","","SUBMITTED"
"dc56e200c42c1ccfaa44e0d8d7b83217155424226f616d8a24ac2e1d54e82372","3b56e4224b8754d1424d8e7d","summer","raph; EJEAN","The Bottom","Gracie Abrams","4","","SUBMITTED"
"26ab6ae562c0dc092e6cb0353748a1ee73e65102f7c50f01c9240b0b45023dd7","bb0e7742a680ee9d3d7472ec","we used to talk every night","Elijah Who","We (OUI) (Feat. sogumm)","jeebanoff; sogumm","2","","SUBMITTED"
"26ab6ae562c0dc092e6cb0353748a1ee73e65102f7c50f01c9240b0b45023dd7","cb02dcb3bd8c6c4fc6ad35c4","we used to talk every night","Elijah Who","Stay With Me","Teqkoi; Mouse","4","","SUBMITTED"
"26ab6ae562c0dc092e6cb0353748a1ee73e65102f7c50f01c9240b0b45023dd7","e0326aadf63c94c86114569a","we used to talk every night","Elijah Who","Bullet Train Fantasy","Ibrahim; Luvbird","4","","SUBMITTED"
"2ee97b1b5bd87bdd30516106265d621eb5fed6ec7417db4ce442eaea56f95586","fec95e46e104f49fda1d99b8","Stoked","Weston Estate","TOUCH","keshi","4","","SUBMITTED"
"8e45739154a31ef31311e756db47d305ed2c1d5fbdf85ead00ac81d6dce8432e","20827e21a8235e81a5f0315c","Bullet Train Fantasy","Ibrahim; Luvbird","CLOUT CHASER","Tiffany Day","2","","SUBMITTED"
"8e45739154a31ef31311e756db47d305ed2c1d5fbdf85ead00ac81d6dce8432e","d7d9de9fa15afed95e8504a9","Bullet Train Fantasy","Ibrahim; Luvbird","Phantom Embrace","City Girl","4","","SUBMITTED"
"8e45739154a31ef31311e756db47d305ed2c1d5fbdf85ead00ac81d6dce8432e","f9ab2712751dcbbb62f4a0c7","Bullet Train Fantasy","Ibrahim; Luvbird","To My Youth","BOL4","3","","SUBMITTED"
"8e45739154a31ef31311e756db47d305ed2c1d5fbdf85ead00ac81d6dce8432e","23af7d6f001dfbf453f7f838","Bullet Train Fantasy","Ibrahim; Luvbird","Cloudy Thoughts","HYEJIN","3","","SUBMITTED"
"8e45739154a31ef31311e756db47d305ed2c1d5fbdf85ead00ac81d6dce8432e","7cd7203317996b5ceb7b57dd","Bullet Train Fantasy","Ibrahim; Luvbird","(empty)","OuiOui","3","","SUBMITTED"
"5d39579f0bf326ffcba22076c65c8c31c4f56a8e28c78016b3d39e9b3d032b3c","0e21213893cb05fa667f18a6","Top Secret","Weeekly","bamsopoong","ILLIT","4","","SUBMITTED"
"5d39579f0bf326ffcba22076c65c8c31c4f56a8e28c78016b3d39e9b3d032b3c","eae682aac5c043bb4ac0930c","Top Secret","Weeekly","DINOSAUR","AKMU","4","","SUBMITTED"
"5d39579f0bf326ffcba22076c65c8c31c4f56a8e28c78016b3d39e9b3d032b3c","5e8f77821f410c9541e5d7d8","Top Secret","Weeekly","vampire","Olivia Rodrigo","3","","SUBMITTED"
"5d39579f0bf326ffcba22076c65c8c31c4f56a8e28c78016b3d39e9b3d032b3c","df175dbfb66665c5273e7623","Top Secret","Weeekly","The Bottom","Gracie Abrams","3","","SUBMITTED"
"1b73c5575e520899ed3a5112d81d853b3f10ec35d286ec375daa03165e760326","ddd18742f9e5021ce6a25fc9","SATELLITE","City Girl; Kelsey Kuan","By My Side","JUNNY","3","","SUBMITTED"
"1b73c5575e520899ed3a5112d81d853b3f10ec35d286ec375daa03165e760326","1da48da7f9d9e08ee5742403","SATELLITE","City Girl; Kelsey Kuan","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"1b73c5575e520899ed3a5112d81d853b3f10ec35d286ec375daa03165e760326","9c0a3768d21ff28a658d57db","SATELLITE","City Girl; Kelsey Kuan","Fall in love with you in every 4AM.","Friday Night Plans","3","","SUBMITTED"
"1b73c5575e520899ed3a5112d81d853b3f10ec35d286ec375daa03165e760326","cd48fd9d78e44a613a71cc17","SATELLITE","City Girl; Kelsey Kuan","Temporary","Kiri T","4","","SUBMITTED"
"1b73c5575e520899ed3a5112d81d853b3f10ec35d286ec375daa03165e760326","fac36320bbdfa07d72d5195e","SATELLITE","City Girl; Kelsey Kuan","Soft Static Sky on Early Mornings","City Girl","4","","SUBMITTED"
"722fe491c9824e6c320204c66020c815ffbc1796aab2e108cdfbdff42f64e173","4744cef8ce0dabaf7c2504a0","idontwannabeyouanymore","Billie Eilish","Heart","chicken97","3","","SUBMITTED"
"286dfb577008ea5a1447bc6f63d9132e7943bf850a64e1abb48adcd47223e0ae","58a55077e9213733e63b9dbb","Celestial Angel","City Girl","idontwannabeyouanymore","Billie Eilish","3","","SUBMITTED"
"286dfb577008ea5a1447bc6f63d9132e7943bf850a64e1abb48adcd47223e0ae","eb9eb61b91fef6137d5c0b9c","Celestial Angel","City Girl","You Are Enough",".Uzu; Clavita","3","","SUBMITTED"
